id,contents,key word
frank00427, 之前造謠的要不要通通抓出來罰300萬？,BioNTech
RRADA, 中國製的，不是會讓藍腦更想打嗎?,BioNTech
kutkin, https//i.imgur.com/uOU8NLT.jpg,BioNTech
waijr, 綠營民代造謠 一人三百萬 尤其王胖子,BioNTech
zong780405, 造謠的人 不罰300萬了嗎？ 無能無恥,BioNTech
YLTYY, 可憐哪,BioNTech
zong780405, 民進黨,BioNTech
A80211ab, BNT應該覺得台灣很煩,BioNTech
LevisVintage, 德國都澄清了 到底是誰說是中國製,BioNTech
waijr, 自己造謠還恐嚇網友 垃圾一個,BioNTech
ak5618, 德國製有比較厲害嗎？真以為BNT沒副作用,BioNTech
a5413eric, 300w,BioNTech
douge, 丟臉丟到國際  從沒看到有人從政不要臉,BioNTech
gooding, 300萬快罰,BioNTech
ak5618, ？要打BNT這種醫療廢棄物不如在家睡覺,BioNTech
douge, 成這樣,BioNTech
AustinRivers, 真的超無言,BioNTech
sobiNOva, 綠畜造謠成性 到底他媽的要不要抓,BioNTech
a5413eric, 挺綠的真的感到丟臉 好羞恥,BioNTech
danic, 去你媽的民進黨 整天在騙 愛你媽死全家,BioNTech
JT0624, 只有智障才會相信民進黨造謠,BioNTech
Superxixai, 林穎孟造謠仔出來啊,BioNTech
hydra6716, 阿深圳就還沒有廠 最快也要7月,BioNTech
joanne0532, 他們會不會覺得很煩啊，國家內互鬥搞,BioNTech
qwe30812, 德國製沒比較厲害 但是覺得屌打國產,BioNTech
brume1026, 綠共還是看不懂啦,BioNTech
hydra6716, 這全世界都知道 就他媽綠共側翼不知道,BioNTech
realmd, 重點，中國2021會有 1億劑,BioNTech
ballby, 反正這樣搞 全世界都知道你蔡政府的惡名,BioNTech
TINBING, 最後一段是指歐盟打壓嗎??哈哈哈~,BioNTech
mysterydream, 難怪輝瑞連鳥都不鳥你 狂抹黑,BioNTech
johnhmj, 記者親自詢問的答案「德國製造」,BioNTech
coeXist, 這次再不罰300萬 那DPP每天講的都變兒戲,BioNTech
dkfs789, 要出征BNT了嗎,BioNTech
tzcoba01, 再次丟臉國際 幹,BioNTech
itachi0609, 丟臉死了,BioNTech
tmacor1, 丟臉,BioNTech
Padfoneman, 要不要抓喇 拜託只抓異己是老KMT喔?,BioNTech
t7556281, 綠共民代別在丟臉了整天做些偷雞摸狗之,BioNTech
nutrino, 人不要臉天下無敵,BioNTech
Mraofrot, 官員帶頭造謠是三小,BioNTech
LABOYS, 罰責都說說而已，政府官員，民意代表公然,BioNTech
rq654, 最後一段 好像懂了什麼,BioNTech
baiya, 這就會澄清 對時中講的 不回應 哈,BioNTech
LABOYS, 造假，然後都裝做沒發生,BioNTech
kilakit, 側翼：不管啦 中國疫苗(蓋章),BioNTech
realmd, 1億的扣達，郭董幫幫忙去買點回來,BioNTech
god2, 中國分裝啊不然咧,BioNTech
camby909, 疾管家只關注 追蹤人數低於50以下的人,BioNTech
nggfn, 我要是原廠就不想賣了，管你是跟代理還是,BioNTech
yellowhow, 阿球證裁判都他家人阿,BioNTech
douge, 這個造謠不處罰 政府就沒有正當性罰別人,BioNTech
nowitzki0207, 真的不知道一堆亂講的在想啥,BioNTech
nggfn, 原廠接洽……,BioNTech
BaRanKa, 世界頂尖疫苗廠對不起 本島低能抹黑你們,BioNTech
cs09312, 幹你娘綠共真的是丟臉丟到國際 廢物,BioNTech
konnoyuuki, 立委罰300萬,BioNTech
alex5566, 300萬通通罰起來~,BioNTech
willy0526, 哈哈 搞毛原廠了,BioNTech
a060146252, 丟臉阿這些人,BioNTech
mobyshin, 蠢官,BioNTech
Halu5566, 之前做夢的那些人呢 要不要出來講,BioNTech
DOOT, 看好了世界 造謠島造到國外疫苗廠澄清,BioNTech
mirce, 造謠的300萬罰單怎不開出來 嗆你民進黨沒懶,BioNTech
waijr, 民進黨一定會當什麼事都沒發生,BioNTech
james80351, 蠢吱跟小粉紅一樣 丟臉丟掉國外zzz,BioNTech
ga34122, 說BNT是中國疫苗的該罰了吧,BioNTech
Ceferino, 有台灣價值的就不是假消息,BioNTech
yellowhow, DPP裝死不弄藥證，郭董買了就是走私,BioNTech
godpiger5566, 林靜儀 開始妳的表演,BioNTech
Wills09, 那個什麼王什麼的焦什麼的300萬不用罰嗎,BioNTech
huiyajudy, 蔡培慧造謠罰了沒,BioNTech
warren0701, 丟臉丟到國外,BioNTech
coeXist, 這種的不罰 擺明DPP就是在拿這個壓人民,BioNTech
wds824, 奇怪了，怎麼這時候疾管家都沒有出來澄清,BioNTech
alex5566, 立委最有資源可以查~還講假話更該罰,BioNTech
waijr, 無恥成性,BioNTech
mirce, 趴 蔡英文政府小孬孬 蘇光頭邪魔外道,BioNTech
Hazelburn, 看好了世界 我們政府帶頭抹紅藥廠,BioNTech
louiswei1986, 300萬罰起來，狗政府不敢,BioNTech
davideason, diu臉,BioNTech
BaRanKa, 你們在商言商 心存慈悲賣賣小島D黨好嗎,BioNTech
wds824, 假消息啊？,BioNTech
yellowhow, 不然一堆企業都買了吧，疫苗跟疫情損失,BioNTech
LoliCar, 之前抹中國製的要不要罰300萬,BioNTech
cuteboy814, 之前多少人公開黑掉這疫苗該罰了吧？,BioNTech
spotmay, 這個政府帶頭造謠 可悲,BioNTech
ilw4e, 綠共黨要罰幾個300萬了,BioNTech
douge, 輝瑞也是美國公司 台灣這樣惡意中傷別人,BioNTech
radi035, 疾管家有沒有把每個造謠的側翼都罰過一輪,BioNTech
rondox, 裝神弄鬼做賊喊抓賊，造謠搞認知作戰的就,BioNTech
yellowhow, 比起來，疫苗他馬的便宜太多太多了,BioNTech
KANGTA23, 黨是你這德國公司可以打臉的嗎？,BioNTech
sekai, 有要罰三百萬了嗎,BioNTech
douge, 商譽真的是不要臉至極,BioNTech
holyseraph, 原來中國有一億劑  郭董快買一千萬劑,BioNTech
rondox, 是黨,BioNTech
james80351, 還好莊沒跟那些民代名嘴一起墮落,BioNTech
coeXist, 紙包不住火 DPP永遠要騙到火燒起來之後,BioNTech
zxcfluter, 行政院的那個，要不要罰三百萬啊？,BioNTech
LonzoBall2, 炒作反中這種程度真的不知道該說什麼,BioNTech
dtdon1699, 蟑螂喜歡吃屎 盡量打國慘,BioNTech
followwar, BNT大概覺得什麼時候了還在搞政治,BioNTech
Makubex82, 民進黨立委 要不要罰300萬啊,BioNTech
BaRanKa, 某王某糖 英文趕快練習 等人家跨海官司,BioNTech
nitu2009, 美國為啥不給你疫苗？那不明擺的嗎？他,BioNTech
godpiger5566, 側翼都是口徑一致死咬代工喔,BioNTech
kevin0733, 什麼中國代工 中國分裝 蠢到不行,BioNTech
nitu2009, 自己的國民都還有一半沒打，怎麼可能給你疫苗？他的政敵不幹死他才怪。那中共,BioNTech
yellowhow, 就算大家自費他馬的也才一千內*2劑,BioNTech
MAX777, 丟臉丟到德國去，連代理的意思都能拗成代,BioNTech
nitu2009, 為什麼可以無償給你疫苗？他沒有政敵啊,BioNTech
james80351, 不然就等於政府公然造謠了,BioNTech
LevisVintage, 世界：看到了看到了 全世界都看到了,BioNTech
blue999, 完了完了 要講歐盟打壓了 打壓的越來越多,BioNTech
MAX777, 工,BioNTech
nitu2009, ，他的人民沒有發聲的權力。這種人民沒有能力反抗的國家做出來的疫苗，能是好,BioNTech
svd237, 下午有沒有記者敢問的,BioNTech
nitu2009, 的嗎？台灣能買到疫苗是很奇怪的一件事,BioNTech
hw1, 等等這篇要出現在假消息澄清區了,BioNTech
allen0981, 理組國家被文組國家氣死的案例,BioNTech
nitu2009, ，他自己的國民都還沒打完，怎麼可能給,BioNTech
tist, 德國變中共同路人了,BioNTech
nitu2009, 你疫苗？自己造比較安全,BioNTech
Heberw, 最後一段 原來所謂的外力是...,BioNTech
fix78, 可憐啊，中央一開始就直接自己做假消息,BioNTech
funkD, 行政院帶頭造謠 真是夠了,BioNTech
issemn, 我在此宣布「疾管家若澄清此則假消息」，,BioNTech
AustinRivers, 這會很臭的....,BioNTech
ugliness, 造謠的側翼粉專立委先罰300萬,BioNTech
issemn, 我立馬安裝疾官家回來,BioNTech
maxwell21, 說好的三百萬欸,BioNTech
k123894, 台灣的臉被綠共給丟光了,BioNTech
BaRanKa, 人家輝瑞幹嘛給你 你整天中傷救命好東西,BioNTech
Senga41, 政府帶頭造謠,BioNTech
hoe1101, 定宇罰款記得叫若芳去繳，繳完還要買早餐,BioNTech
tanby, 整個黨都在黑別人 有夠扯的,BioNTech
hoe1101, 喔,BioNTech
winnerdinner, 快點罰造謠的三百萬,BioNTech
douge, 看一次怒噓一次 這群人渣 造謠防疫資訊,BioNTech
hiojvd, 那些說中國製造要不要罰三百萬,BioNTech
leecliff, 行政院羅秉承出來玩 順便找丁丁一起 幹,BioNTech
cs95401156, 有種罰300W阿 笑你DPP不敢,BioNTech
zero00072, 各路造謠造口業的蟑螂，耗子尾汁。,BioNTech
silomin, 公務員造謠應該要加重關起來吧 害國家耶,BioNTech
Ahhhhaaaa, 執政黨帶頭造謠 幹你媽的一群廢物,BioNTech
douge, 民進黨要是下台 我一定跳出來要求追究的,BioNTech
LBruce, 政府帶頭造謠到德國原廠澄清    毛骨悚然,BioNTech
yyc210, 支持提告,BioNTech
kevin0733, 發過BNT中國製假消息的 通通檢舉起來,BioNTech
Ahhhhaaaa, 蘇貞昌 你敢造謠我敢嚴辦,BioNTech
ChungLi5566, 那些喊中國疫苗的通通抓起來罰啦,BioNTech
Workforme, 呵呵 有黨證的帶頭造謠 要不要300萬？,BioNTech
Ahhhhaaaa, 蘇貞昌 你敢造謠我敢嚴辦,BioNTech
yellowhow, 你這樣會影響到企業的公信力吧?,BioNTech
kashi29, 都成了國際笑話還一樣執迷不悟 垃圾政府,BioNTech
AustinRivers, 支持外國提告,BioNTech
bjk3370, 幹牠媽的綠共黨證無敵 造謠免責,BioNTech
wonder007, 看好了世界綠營側翼只示範一次,BioNTech
nuclear, 可憐哪,BioNTech
deep0723, 那些造要的綠側翼要罰了沒,BioNTech
neoa01, 跟只是堵藍  被外媒認證一樣丟臉，我們的,BioNTech
yellowhow, 未來台灣企業在德國應該會有不小阻力,BioNTech
findwind0826, 不罰我真的要生氣了,BioNTech
neoa01, 綠色連結,BioNTech
despot12, 每天都查到自己人...蠢到快往生了,BioNTech
deep0723, 公視該關台了吧,BioNTech
eyecake, 300W 謝謝,BioNTech
miracle1215, 台灣真的有夠扯 官員造謠不抓 只敢抓,BioNTech
achou0119, 世界看到台灣執政黨在造謠,BioNTech
limitlesscit, 到底什麼時候要逞罰王定宇阿,BioNTech
findwind0826, 抹黑疫苗到底是三小?,BioNTech
waijr, 恐嚇民眾 自己造謠被拆穿 結果不罰 政府就`,BioNTech
sxxs, 丟臉丟到國際+1,BioNTech
a5413eric, 不會罰拉 選擇性失憶,BioNTech
kauosong, 德國人真的不太想被牽扯到小島的政治紛,BioNTech
wih512, 他媽那些想把BNT抹成中國疫苗的人最好全部,BioNTech
mmchen, 綠圾不會辦自己人,BioNTech
skevis, 貽笑國際,BioNTech
specialcook, 被國際笑死,BioNTech
wih512, 都抓去罰300萬，幹你娘不要自己家的狗就不,BioNTech
miracle1215, 一般民眾 垃圾國家\,BioNTech
amida959, 好丟臉喔 國外都知道台灣政府是智障了,BioNTech
waijr, 再也沒有信用了,BioNTech
saiboos, 德國科學力世界第一！！！,BioNTech
laukun, 記者沒順便問1億劑給完，之後的？,BioNTech
wih512, 敢罰，順便疾管家也去po文打假一下。,BioNTech
en90508, 假消息要不要辦啦！只許州官放火，不許百姓點燈？,BioNTech
lwswjs, 今天記者會怎麼沒澄清 罰300,BioNTech
cash0221, 什麼時候要罰300萬啊？,BioNTech
lkhtok, 抓到了！德國是中共同路人,BioNTech
InfocusM510, 說好的假訊息澄清呢？,BioNTech
resudi, 為了政府公信力 造謠的是不是先罰300再說,BioNTech
hcc570910, 罰不罰??????????,BioNTech
offdensen, 啪!啪!啪!啪!啪!!!!!,BioNTech
SABA0, 有最好的不用 ...,BioNTech
sanshin, 沒人被罰，側翼威能,BioNTech
SSCSFE, 覺青經過支那代理會不會加料????????,BioNTech
JohnGod21, Q1.德國供中國德製 中國供台灣是哪製?,BioNTech
highwind66, 反正就是護航國產，無關是非對錯,BioNTech
wobbuffet, 300萬,BioNTech
se2422, 還沒買到疫苗就先得罪藥廠 台灣搞得跟義和,BioNTech
s762ok, 之前亂講的要不要罰？,BioNTech
se2422, 團一樣,BioNTech
bluehttp, 歐盟卡台,BioNTech
tamanoko, 最後一段其實才是重點,BioNTech
amida959, 一億劑用完是什麼製甘你屁事 都是明年,BioNTech
hipmyhop, 民進黨打球喔 假訊息中心,BioNTech
caeasonfb, XD,BioNTech
liuedd, 造謠造到國際去,BioNTech
coeXist, 疾管家BNT中國製的假消息在哪 窩不知道,BioNTech
amida959, 的事了,BioNTech
Jerome16, 有黨證的造謠都沒事,BioNTech
a5413eric, 林穎孟表示,BioNTech
allen0981,  https//i.imgur.com/6sm233Z.jpg,BioNTech
waijr, 台灣就大中國區,BioNTech
ARTORIA, 現在講中國BNT的 都是死綠畜,BioNTech
mc0204, 300萬 300萬,BioNTech
ODays, 連租房子都有問題的人爆料自爆有啥好意外,BioNTech
pssunny123, 造謠到造到德國人出來澄清,BioNTech
ev331, 可悲,BioNTech
owentseng, 我還是不懂，人家在意的是為什麼用藥,BioNTech
allen0981, 宦官禍國殃民 慈禧昏庸,BioNTech
ODays, 的,BioNTech
bryantiswill, 高調，不是要罰造謠的人嗎，快抓,BioNTech
alvinpom, 說好的三百萬呢~死雙標綠共,BioNTech
Alphaz, 反正已經抹紅了 有多少人會再去看事實？,BioNTech
owentseng, 證來擋，他回答當初談判的事情幹嘛？,BioNTech
Alphaz, 民進黨就靠這手段奪權的,BioNTech
f222051618, 一群為了政治利益可以公然說謊的垃圾,BioNTech
owentseng, 很重要嗎？,BioNTech
macrose, 最後一段值得玩味,BioNTech
douge, 只有某d那種垃圾不會去為了造謠道歉啦,BioNTech
itachi0609, 疾管家敢不敢澄清？,BioNTech
godpiger5566, 還是政府帶頭的 整天罵中共結果行為,BioNTech
mscp, 說是中國製造的綠委都不用被檢舉的喔?,BioNTech
miracle1215, 德國BNT如果知道台灣官員民代造謠的,BioNTech
AngelMAyCry, 這些造謠是中國做的都該罰,BioNTech
godpiger5566, 跟中共沒兩樣 內宣造謠,BioNTech
ARTORIA, 死綠畜以後害台灣買不到BNT 就是歷史罪人,BioNTech
TackoFall, 我要打國產辣 賣拷貝,BioNTech
dai26, https//i.imgur.com/gxYmRpQ.jpg,BioNTech
mscp, 有沒有達人知道要去哪檢舉?,BioNTech
PunkGrass, 沒差 反正我又打不到,BioNTech
miracle1215, 話 人家還會願意賣我們BNT疫苗嗎XDDD,BioNTech
polarfox, 可以告到底了吧,BioNTech
IRPT001, 叫代表去罵一下,BioNTech
dai26, 這張圖就是現在民進黨的寫照，笑死XDDDD,BioNTech
BaRanKa, 當然知道啊 大家練習英文寫信去給BNT就好,BioNTech
oyaji5566, 支持藥廠開吉,BioNTech
gn90178, 原來歐盟=中國？小英300W拿來,BioNTech
andy820426, 哈哈哈,BioNTech
a24285293, 中央最愛製造假消息 真的是狗男女,BioNTech
shinkiro, 看好了世界 台灣只示範一次無腦抹黑BNT,BioNTech
qilar, 澄清有屁用 吉死他們,BioNTech
giggleboy, 那些綠色的造謠要不要罰,BioNTech
ZIQQ001, 人家都看不下去了 綠共為了黨的利益不斷,BioNTech
outsmart33, 帶頭造謠,BioNTech
skyexers, 幹你娘民進黨不去死,BioNTech
A80211ab, 就王八千阿,BioNTech
ZIQQ001, 抹黑 一開始要找你投資 要給代理 台灣不,BioNTech
kshs301, 民進黨到底要丟多少臉 真他媽的下賤,BioNTech
ev331, 我知道這行為會被罵神經病妄想症,BioNTech
ZIQQ001, 需要 現在又在背後抹成中國疫苗 有夠下,BioNTech
dearjohn, 所以當初栽贓的那群跑哪去了？,BioNTech
BaRanKa, 反正某黨不需要臉 要跟世界頂尖疫苗開幹,BioNTech
Vendetta, 日本AZ都收了  德製BNT可以收吧,BioNTech
ZIQQ001, 賤的冥燼黨,BioNTech
Visnjic, 當大家都在打疫苗 看看鬼島只會鬥爭,BioNTech
sasakihiroto, 我就看疾管家這垃圾維穩帳號啥時要,BioNTech
allen0981, 李蓮英跟慈禧 現在就是清末,BioNTech
med5566, 看好了世界我們不要疫苗,BioNTech
yukihira, 造謠恐嚇人民的垃圾政黨,BioNTech
victoryman, 認知作戰到對方澄清了 跟拜登那次一,BioNTech
sasakihiroto, 澄清那些假新聞 這些造謠側翼啥時要,BioNTech
ticy, 這個可以跨國告毀謗了吧,BioNTech
ARTORIA, BNT能不能幫個忙 告死這些造謠的,BioNTech
tomato5566, 德國人欠罰錢是不是,BioNTech
sasakihiroto, 罰300萬,BioNTech
BaRanKa, 叫小卡賀勒 站直一點 加油 D黨,BioNTech
rblovetw, 民進黨的臉書也公然造謠啊，還不是沒事,BioNTech
qk3380888, 好丟臉 造謠造成這樣,BioNTech
sted0101, 先罰德國BNT 300萬,BioNTech
Housetobe, 丟臉丟到國外 騙人騙到海外,BioNTech
victoryman, 樣 還要投書到台灣,BioNTech
headcase, 覺青都瘋狂分享那是中國疫苗了 你還打臉,BioNTech
DMM, 簡單說是因為配合歐盟 而不是被中共插手,BioNTech
issemn, @疾管家 快來澄清假消息喔！而且是很多人散布的假消息,BioNTech
dai26, https//i.imgur.com/kKyMpXF.jpg,BioNTech
godpiger5566, 我也支持輝瑞提告 證據都有截圖,BioNTech
ev331, 還好還有些人有講實話 不然更丟臉,BioNTech
cuteboy814, 上海花錢投資拿到代理結果被黑..,BioNTech
joesong, 造謠的要不要抓,BioNTech
miracle1215, 哈哈造謠BNT 然後還想要跟BNT買疫苗?,BioNTech
onejune, 屎中這部分我沒看到相關的文件,BioNTech
cuteboy814, 德國那邊也覺得莫名奇妙變中國製的 XD,BioNTech
ticy, 現在看到FB上有人在洗 ， 代理商會分裝 ，,BioNTech
a5413eric, 支持輝瑞提告+1 最好告到國際法庭,BioNTech
morgan13, 造謠仔沒料到德佬會出面闢謠,BioNTech
ticy, 有動手腳的可能,BioNTech
miracle1215, 當德國是棒槌喔XDDDDDDDDDDD,BioNTech
superww, 台灣某黨的假消息 被外國注意到了 XD,BioNTech
ZIQQ001, 綠共為了黨的利益 犧牲全民的權益 這種,BioNTech
mscp, https//www.mjib.gov.tw/Poll?Module=2,BioNTech
ZIQQ001, 垃圾黨 還支持的下去？,BioNTech
Robert001, 綠請德國原廠證明上海復興都是德國製,BioNTech
KillerMoDo, 我覺得好悲哀  台灣人跟義和團好像,BioNTech
LA24, 黨有GUTS請對綠營的各位立委議員開罰阿,BioNTech
nicolaschen2, 綠營造謠要罰嗎？,BioNTech
onejune, 屎中臥不知道 QQ,BioNTech
ddell, 民進黨是把人民耍著玩嗎?,BioNTech
amida959, 對比15萬疫苗就瘋狂開趴 國之將亡必有,BioNTech
morgan13, 是當作分裝沙拉油這麼簡單喔?,BioNTech
BaRanKa, 有看到都截圖起來練英文寄給輝瑞跟BNT看,BioNTech
amida959, 妖孽,BioNTech
maxweel, 側翼帶頭造遙 政府也默許 真是可悲,BioNTech
cloudyoyo, 德國表示：沒想到台灣這麼智障？,BioNTech
sincere77, 綠營政客側翼怎麼可以這麼不要臉,BioNTech
metal521, 世界看好 我們被打臉 只示範一次,BioNTech
mscp, 蔡培慧該被檢舉了，一人一信檢舉她喔,BioNTech
ghostxx, 不是要打假重罰??前面那些蟑螂該殺了吧,BioNTech
BaRanKa, 重點是不要一次拖全台灣人一起下幹,BioNTech
gremon131, 丟臉 以後看誰敢賣台灣東西,BioNTech
abobstar, 行政院不用罰300萬唷 恐嚇人民最厲害,BioNTech
kuloda, 怎麼早上記者會沒打這假消息？,BioNTech
orfan, 世界看到了~ 我DPP側翼又再次造謠囉~,BioNTech
BaRanKa, 既歹丸can help這次BNT又害全台一起丟臉,BioNTech
milleniue, 悲哀，世界最好的疫苗在台灣因為政治,BioNTech
waijr, 輝瑞應該蹵褻i黨詆毀商譽,BioNTech
ayukiu, 丟臉的速度比大外宣快...,BioNTech
ironkyoater, 白痴，德國人打臉了吧,BioNTech
richjf, 泣：就是中國製！  八千睡：我夢到！,BioNTech
milleniue, 因素狂被抹屎,BioNTech
abc801224, 白癡綠共還在洗啊 智障,BioNTech
biorgan, 王八千出來打球,BioNTech
kashi29, 黨為了面子利益什麼都可以騙,BioNTech
ThuLonnie, 這時候某管家安靜了...?,BioNTech
eeccms, https//i.imgur.com/uH5f5DG.png,BioNTech
Vendetta, 所以只有DPP造謠仔不用罰300萬？,BioNTech
miracle1215, 這鳥屎國買疫苗想繞過代理商然後還造,BioNTech
eeccms, https//i.imgur.com/cgktYzK.png,BioNTech
cream4260, 德國原廠：台灣是不是不會區分代工跟,BioNTech
novashine, 靠北喔，自己造謠洗腦人民,BioNTech
cream4260, 代理？,BioNTech
k1314520illy, ：糞小島不要鬧了,BioNTech
numb124, 當然不會罰側翼和綠委，要給年輕人機會,BioNTech
eeccms, https//i.imgur.com/sM0HGQk.png,BioNTech
techup, 疾管家、事實查核中心為何對這種假消息沒,BioNTech
eeccms, https//i.imgur.com/LdAbzI9.jpg,BioNTech
miracle1215, 謠代理商的產品不是原廠製 德國應該,BioNTech
waijr, 輝瑞應該去美國蹵褻i黨詆毀商譽,BioNTech
windlan, 推記者查證,BioNTech
basslife, 真的是有夠丟臉的,BioNTech
techup, 有反應？,BioNTech
asadafan, 現在不想買就直說，一直亂得罪人很煩,BioNTech
miracle1215, 覺得這鳥屎國到底在幹嘛XDDDDDDD,BioNTech
Shimotsukin, 王定宇這種東西要不要關？,BioNTech
vdml, 別再打臉了 不然等下抹你們中共同路人喔,BioNTech
amida959, 沒事啦 國際都在看笑話不會把這些造謠,BioNTech
todo0222, 原廠都講話了，綠蟑螂被打臉好爽,BioNTech
bobosheep, 垃圾台灣 爛,BioNTech
amida959, 當真 原廠不用花什麼力氣澄清,BioNTech
BaRanKa, 不要再讓大家跟你D黨一起被好廠商嫌好嗎,BioNTech
wowisgood, 綠腦不用道歉?,BioNTech
junkiewang, 阿宇阿鵬繼續黑BNT不用罰，潮爽,BioNTech
issemn, 如果我老婆穎孟 ♥ 因此被罰300萬 我付啦,BioNTech
whiteprince, 又被重重打臉了,BioNTech
waijr, 去美國酑Y黨應該賠錢賠死吧,BioNTech
fickleness, 綠色蟑螂打國慘,BioNTech
palapalanhu, 300萬要不要罰啦,BioNTech
wowisgood, 反而世界各國不敢打的AZ捧上天,BioNTech
JohnGod21, A. 莊人祥都說會把關了 為什麼不進口,BioNTech
BaRanKa, 你現在想想人家喝啤酒閒話是在尻洗歹丸,BioNTech
newstyle, 快點告民進黨政府,BioNTech
clydebbman, 幹你娘 DPP全黨 要不要出來打球,BioNTech
scum5566, 一堆垃圾政客跟狗官在造謠,BioNTech
tddt, 王胖子有嫩妹陪睡，超爽的不要太嫉妒,BioNTech
jasonlin2100, 被國際打臉真他媽丟臉,BioNTech
meganhsia, 300萬快來,BioNTech
ray0305, 糟糕 原廠說德國製,BioNTech
q13461346, 再騙阿幹 罔顧人命,BioNTech
todo0222, 綠共接下來還會扯什麼招數,BioNTech
knight0123, 為了政治什麼抹黑的話都說得出來~,BioNTech
maniac, 幹綠共再丟台灣臉啊,BioNTech
jasonlin2100, 幹您娘要不要罰三百萬啦操,BioNTech
k1314520illy, 台灣的臉都被側翼和他們主子丟光了,BioNTech
eternal123, 300什麼時候開罰  一直被打臉….,BioNTech
james780909, 辛苦德國了...,BioNTech
